gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_03534,ec_contig_17,3028,36.5086,lpoA,Penicillin-binding protein activator LpoA
BBFGCJEA_03535,ec_contig_17,1115,69.1529,,hypothetical protein
BBFGCJEA_03536,ec_contig_17,2214,92.007,diaA,DnaA initiator-associating protein DiaA
BBFGCJEA_03537,ec_contig_17,1362,58.0745,dolP,Outer membrane lipoprotein DolP
BBFGCJEA_03538,ec_contig_17,177,4.17593,,hypothetical protein
BBFGCJEA_03539,ec_contig_17,385,14.8674,,hypothetical protein
BBFGCJEA_03540,ec_contig_17,117,5.53668,yhbO,Protein/nucleic acid deglycase 2
BBFGCJEA_03541,ec_contig_17,177,9.79087,,hypothetical protein
BBFGCJEA_03542,ec_contig_17,268,21.7232,,hypothetical protein
BBFGCJEA_03543,ec_contig_17,721,35.1346,,hypothetical protein
BBFGCJEA_03544,ec_contig_17,613,28.6769,ubiT,Ubiquinone biosynthesis accessory factor UbiT
BBFGCJEA_03545,ec_contig_17,81,1.99736,ubiU,Ubiquinone biosynthesis protein UbiU
BBFGCJEA_03546,ec_contig_17,62,1.73234,ubiV,Ubiquinone biosynthesis protein UbiV
BBFGCJEA_03547,ec_contig_17,384,9.35624,cmoO,N-acetyl-S-alkylcysteine monooxygenase
BBFGCJEA_03548,ec_contig_17,810,15.9789,mtr,Tryptophan-specific transport protein
BBFGCJEA_03549,ec_contig_17,6432,83.5824,deaD,ATP-dependent RNA helicase DeaD
BBFGCJEA_03550,ec_contig_17,14518,402.897,nlpI,Lipoprotein NlpI
BBFGCJEA_03551,ec_contig_17,16759,192.698,pnp,Polyribonucleotide nucleotidyltransferase
BBFGCJEA_03552,ec_contig_17,5711,519.492,rpsO,Small ribosomal subunit protein uS15
BBFGCJEA_03553,ec_contig_17,1612,41.8952,truB,tRNA pseudouridine synthase B
BBFGCJEA_03554,ec_contig_17,1964,119.99,rbfA,30S ribosome-binding factor
BBFGCJEA_03555,ec_contig_17,13892,127.643,infB,Translation initiation factor IF-2
BBFGCJEA_03556,ec_contig_17,5838,96.3589,nusA,Transcription termination/antitermination protein NusA
BBFGCJEA_03557,ec_contig_17,1709,92.6562,rimP,Ribosome maturation factor RimP
BBFGCJEA_03558,ec_contig_17,4974,1586.52,,
BBFGCJEA_03559,ec_contig_17,8165,149.206,argG,Argininosuccinate synthase
BBFGCJEA_03560,ec_contig_17,265,4.28751,yhbX,Putative transferase YhbX
BBFGCJEA_03561,ec_contig_17,2419,682.885,,
BBFGCJEA_03562,ec_contig_17,12100,892.425,secG,Protein-export membrane protein SecG
BBFGCJEA_03563,ec_contig_17,5537,101.636,glmM,Phosphoglucosamine mutase
BBFGCJEA_03564,ec_contig_17,2534,73.3043,folP,Dihydropteroate synthase
BBFGCJEA_03565,ec_contig_17,8713,110.078,ftsH,ATP-dependent zinc metalloprotease FtsH
BBFGCJEA_03566,ec_contig_17,4156,162.019,rlmE,Ribosomal RNA large subunit methyltransferase E
BBFGCJEA_03567,ec_contig_17,3388,283.026,yhbY,RNA-binding protein YhbY
BBFGCJEA_03568,ec_contig_17,2852,146.846,greA,Transcription elongation factor GreA
BBFGCJEA_03569,ec_contig_17,935,16.0138,dacB,D-alanyl-D-alanine carboxypeptidase DacB
BBFGCJEA_03570,ec_contig_17,1511,31.6371,obgE,GTPase ObgE/CgtA
BBFGCJEA_03571,ec_contig_17,2571,65.3666,yhbE,putative inner membrane transporter YhbE
BBFGCJEA_03572,ec_contig_17,12668,1205.92,rpmA,Large ribosomal subunit protein bL27
BBFGCJEA_03573,ec_contig_17,10291,810.091,rplU,Large ribosomal subunit protein bL21
BBFGCJEA_03574,ec_contig_17,1857,46.922,ispB,Octaprenyl diphosphate synthase
BBFGCJEA_03575,ec_contig_17,236,20.7749,,hypothetical protein
BBFGCJEA_03576,ec_contig_17,6667,129.954,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA
BBFGCJEA_03577,ec_contig_17,1584,144.086,ibaG,Acid stress protein IbaG
BBFGCJEA_03578,ec_contig_17,691,57.7247,mlaB,Intermembrane phospholipid transport system binding protein MlaB
BBFGCJEA_03579,ec_contig_17,953,36.8016,mlaC,Intermembrane phospholipid transport system binding protein MlaC
BBFGCJEA_03580,ec_contig_17,522,23.2253,mlaD,Intermembrane phospholipid transport system binding protein MlaD
BBFGCJEA_03581,ec_contig_17,1027,32.2136,mlaE,Intermembrane phospholipid transport system permease protein MlaE
BBFGCJEA_03582,ec_contig_17,1999,60.612,mlaF,Intermembrane phospholipid transport system ATP-binding protein MlaF
BBFGCJEA_03583,ec_contig_17,1099,27.5988,yrbG,Inner membrane protein YrbG
BBFGCJEA_03584,ec_contig_17,1606,39.9631,kdsD,Arabinose 5-phosphate isomerase KdsD
BBFGCJEA_03585,ec_contig_17,2046,88.6244,kdsC,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
BBFGCJEA_03586,ec_contig_17,1177,50.1863,lptC,Lipopolysaccharide export system protein LptC
BBFGCJEA_03587,ec_contig_17,1590,69.9832,lptA,Lipopolysaccharide export system protein LptA
BBFGCJEA_03588,ec_contig_17,1319,44.621,lptB_1,Lipopolysaccharide export system ATP-binding protein LptB
BBFGCJEA_03589,ec_contig_17,2457,42.0811,rpoN,RNA polymerase sigma-54 factor
BBFGCJEA_03590,ec_contig_17,668,56.9659,hpf,Ribosome hibernation promoting factor
BBFGCJEA_03591,ec_contig_17,1219,60.8512,ptsN,Nitrogen regulatory protein
BBFGCJEA_03592,ec_contig_17,1200,34.4704,rapZ,RNase adapter protein RapZ
BBFGCJEA_03593,ec_contig_17,1188,106.877,ptsO,Phosphocarrier protein NPr
BBFGCJEA_03594,ec_contig_17,9018,349.895,yrbL,putative protein YrbL
BBFGCJEA_03595,ec_contig_17,1733,58.3851,mtgA,Biosynthetic peptidoglycan transglycosylase
BBFGCJEA_03596,ec_contig_17,896,33.6481,elbB,Glyoxalase ElbB
BBFGCJEA_03597,ec_contig_17,1435,15.0808,arcB,Aerobic respiration control sensor protein ArcB
BBFGCJEA_03598,ec_contig_17,58,1.53171,,hypothetical protein
BBFGCJEA_03599,ec_contig_17,51521,277.857,gltB,Glutamate synthase [NADPH] large chain
BBFGCJEA_03600,ec_contig_17,27867,482.324,gltD,Glutamate synthase [NADPH] small chain
BBFGCJEA_03601,ec_contig_17,454,14.5756,gltF_1,Protein GltF
BBFGCJEA_03602,ec_contig_17,28,1.01879,,hypothetical protein
BBFGCJEA_03603,ec_contig_17,768,7.91863,yraJ_2,Outer membrane usher protein YraJ
BBFGCJEA_03604,ec_contig_17,109,5.5772,,hypothetical protein
BBFGCJEA_03605,ec_contig_17,818,20.4793,,IS5 family transposase IS5
BBFGCJEA_03606,ec_contig_17,172,17.1721,,hypothetical protein
BBFGCJEA_03607,ec_contig_17,446,15.2773,gltF_2,Protein GltF
BBFGCJEA_03608,ec_contig_17,206,4.48527,yhcG,Putative nuclease YhcG
BBFGCJEA_03609,ec_contig_17,119,6.28528,nanQ_2,N-acetylneuraminate anomerase NanQ
BBFGCJEA_03610,ec_contig_17,165,4.62605,nanK,N-acetylmannosamine kinase
BBFGCJEA_03611,ec_contig_17,95,3.38147,nanE,Putative N-acetylmannosamine-6-phosphate 2-epimerase
BBFGCJEA_03612,ec_contig_17,125,2.05903,nanT,Sialic acid transporter NanT
BBFGCJEA_03613,ec_contig_17,210,5.76916,nanA,N-acetylneuraminate lyase
BBFGCJEA_03614,ec_contig_17,539,16.7145,nanR,HTH-type transcriptional repressor NanR
BBFGCJEA_03615,ec_contig_17,126,2.26212,dcuD,Putative cryptic C4-dicarboxylate transporter DcuD
BBFGCJEA_03616,ec_contig_17,1843,90.8922,sspB,Stringent starvation protein B
BBFGCJEA_03617,ec_contig_17,3004,115.46,sspA,Stringent starvation protein A
BBFGCJEA_03618,ec_contig_17,10491,655.624,rpsI,Small ribosomal subunit protein uS9
BBFGCJEA_03619,ec_contig_17,14240,815.236,rplM,Large ribosomal subunit protein uL13
BBFGCJEA_03620,ec_contig_17,1633,35.5556,zapE,Cell division protein ZapE
BBFGCJEA_03621,ec_contig_17,1879,115.66,zapG,Z-ring associated protein G
BBFGCJEA_03622,ec_contig_17,823,14.7756,degQ,Periplasmic pH-dependent serine endoprotease DegQ
BBFGCJEA_03623,ec_contig_17,1536,35.3224,degS,Serine endoprotease DegS
BBFGCJEA_03624,ec_contig_17,34125,892.561,mdh,Malate dehydrogenase
BBFGCJEA_03625,ec_contig_17,2757,143.763,argR,Arginine repressor
BBFGCJEA_03626,ec_contig_17,116,10.7916,,hypothetical protein
BBFGCJEA_03627,ec_contig_17,282,25.3698,yhcO,putative protein YhcO
BBFGCJEA_03628,ec_contig_17,164,2.04668,aaeB_2,p-hydroxybenzoic acid efflux pump subunit AaeB
BBFGCJEA_03629,ec_contig_17,409,10.7664,aaeA_2,p-hydroxybenzoic acid efflux pump subunit AaeA
BBFGCJEA_03630,ec_contig_17,80,9.63143,aaeX,Protein AaeX
BBFGCJEA_03631,ec_contig_17,695,18.3541,aaeR,HTH-type transcriptional activator AaeR
BBFGCJEA_03632,ec_contig_17,3149,53.4854,tldD,Metalloprotease TldD
BBFGCJEA_03633,ec_contig_17,3217,20.7866,yhdP,Intermembrane phospholipid transporter YhdP
BBFGCJEA_03634,ec_contig_17,2900,48.452,rng,Ribonuclease G
BBFGCJEA_03635,ec_contig_17,1427,59.0022,yhdE,dTTP/UTP pyrophosphatase
BBFGCJEA_03636,ec_contig_17,1618,81.2644,mreD,Rod shape-determining protein MreD
BBFGCJEA_03637,ec_contig_17,3413,75.9273,mreC,Cell shape-determining protein MreC
BBFGCJEA_03638,ec_contig_17,9614,226.17,mreB,Cell shape-determining protein MreB
BBFGCJEA_03639,ec_contig_17,1346,17.0314,csrD,RNase E specificity factor CsrD
BBFGCJEA_03640,ec_contig_17,500,12.5949,acuI,putative acrylyl-CoA reductase AcuI
BBFGCJEA_03641,ec_contig_17,4907,255.874,accB,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BBFGCJEA_03642,ec_contig_17,12184,221.66,accC,Biotin carboxylase
BBFGCJEA_03643,ec_contig_17,252,25.4698,yhdT,putative membrane protein YhdT
BBFGCJEA_03644,ec_contig_17,697,11.7895,panF,Sodium/pantothenate symporter
BBFGCJEA_03645,ec_contig_17,773,21.5249,prmA,Ribosomal protein L11 methyltransferase
BBFGCJEA_03646,ec_contig_17,7355,206.918,dusB,tRNA-dihydrouridine synthase B
BBFGCJEA_03647,ec_contig_17,1198,99.0675,fis,DNA-binding protein Fis
BBFGCJEA_03648,ec_contig_17,95,2.6364,yhdJ,DNA adenine methyltransferase YhdJ
BBFGCJEA_03649,ec_contig_17,242,33.0197,,hypothetical protein
BBFGCJEA_03650,ec_contig_17,54,2.00037,acrR_2,HTH-type transcriptional regulator AcrR
BBFGCJEA_03651,ec_contig_17,34,0.721109,acrE,Multidrug export protein AcrE
BBFGCJEA_03652,ec_contig_17,366,2.89501,acrF,multidrug efflux RND transporter permease subunit AcrF
BBFGCJEA_03653,ec_contig_17,21,1.77238,,hypothetical protein
BBFGCJEA_03654,ec_contig_17,84,9.29303,,hypothetical protein
BBFGCJEA_03655,ec_contig_17,38,3.93791,,hypothetical protein
BBFGCJEA_03656,ec_contig_17,150,4.65154,yhdW,Putative amino-acid ABC transporter-binding protein YhdW
BBFGCJEA_03657,ec_contig_17,149,3.09599,,hypothetical protein
BBFGCJEA_03658,ec_contig_17,91,2.02443,yhdY,Inner membrane amino-acid ABC transporter permease protein YhdY
BBFGCJEA_03659,ec_contig_17,425,13.7524,glnQ_2,Glutamine transport ATP-binding protein GlnQ
BBFGCJEA_03660,ec_contig_17,5846,1889.19,,
BBFGCJEA_03661,ec_contig_17,14663,4738.49,,
BBFGCJEA_03662,ec_contig_17,25153,8022.87,,
BBFGCJEA_03663,ec_contig_17,172,16.5661,,hypothetical protein
BBFGCJEA_03664,ec_contig_17,4881,215.996,yrdA_2,Protein YrdA
BBFGCJEA_03665,ec_contig_17,1171,111.473,,hypothetical protein
BBFGCJEA_03666,ec_contig_17,690,20.6917,aroE,Shikimate dehydrogenase (NADP(+))
BBFGCJEA_03667,ec_contig_17,654,28.032,tsaC,Threonylcarbamoyl-AMP synthase
BBFGCJEA_03668,ec_contig_17,3785,171.197,topA_2,DNA topoisomerase 1
BBFGCJEA_03669,ec_contig_17,1610,83.4216,smg,Protein Smg
BBFGCJEA_03670,ec_contig_17,708,15.4565,,hypothetical protein
BBFGCJEA_03671,ec_contig_17,7320,352.51,def,Peptide deformylase
BBFGCJEA_03672,ec_contig_17,1909,49.4571,fmt,Methionyl-tRNA formyltransferase
BBFGCJEA_03673,ec_contig_17,1462,27.8348,rsmB,Ribosomal RNA small subunit methyltransferase B
BBFGCJEA_03674,ec_contig_17,955,17.0334,trkA,Trk system potassium uptake protein TrkA
BBFGCJEA_03675,ec_contig_17,1143,68.3023,mscL,Large-conductance mechanosensitive channel
BBFGCJEA_03676,ec_contig_17,1251,140.296,arfA,Alternative ribosome-rescue factor A
BBFGCJEA_03677,ec_contig_17,261,15.0474,zntR,HTH-type transcriptional regulator ZntR
BBFGCJEA_03678,ec_contig_17,205,13.6445,,hypothetical protein
BBFGCJEA_03679,ec_contig_17,51714,3307.56,rplQ,Large ribosomal subunit protein bL17
BBFGCJEA_03680,ec_contig_17,72260,1792.64,rpoA,DNA-directed RNA polymerase subunit alpha
BBFGCJEA_03681,ec_contig_17,24631,974.14,rpsD,Small ribosomal subunit protein uS4
BBFGCJEA_03682,ec_contig_17,7042,443.468,rpsK,Small ribosomal subunit protein uS11
BBFGCJEA_03683,ec_contig_17,28353,1950.57,rpsM,Small ribosomal subunit protein uS13
BBFGCJEA_03684,ec_contig_17,39507,8293.14,rpmJ,Large ribosomal subunit protein bL36A
BBFGCJEA_03685,ec_contig_17,123208,2271.78,secY,Protein translocase subunit SecY
BBFGCJEA_03686,ec_contig_17,15637,882.866,rplO,Large ribosomal subunit protein uL15
BBFGCJEA_03687,ec_contig_17,21620,2949.95,rpmD,Large ribosomal subunit protein uL30
BBFGCJEA_03688,ec_contig_17,31593,1539.54,rpsE,Small ribosomal subunit protein uS5
BBFGCJEA_03689,ec_contig_17,12734,883.471,rplR,Large ribosomal subunit protein uL18
BBFGCJEA_03690,ec_contig_17,30214,1389.63,rplF,Large ribosomal subunit protein uL6
BBFGCJEA_03691,ec_contig_17,33900,2118.55,rpsH,Small ribosomal subunit protein uS8
BBFGCJEA_03692,ec_contig_17,10338,829.747,rpsN,Small ribosomal subunit protein uS14
BBFGCJEA_03693,ec_contig_17,87248,3968.19,rplE,Large ribosomal subunit protein uL5
BBFGCJEA_03694,ec_contig_17,36406,2838.53,rplX,Large ribosomal subunit protein uL24
BBFGCJEA_03695,ec_contig_17,42096,2779.26,rplN,Large ribosomal subunit protein uL14
BBFGCJEA_03696,ec_contig_17,51037,4915.59,rpsQ,Small ribosomal subunit protein uS17
BBFGCJEA_03697,ec_contig_17,18227,2331.55,rpmC,Large ribosomal subunit protein uL29
BBFGCJEA_03698,ec_contig_17,33266,1987.88,rplP,Large ribosomal subunit protein uL16
BBFGCJEA_03699,ec_contig_17,84336,2950.58,rpsC,Small ribosomal subunit protein uS3
BBFGCJEA_03700,ec_contig_17,21360,1575.39,rplV,Large ribosomal subunit protein uL22
BBFGCJEA_03701,ec_contig_17,16869,1484.96,rpsS,Small ribosomal subunit protein uS19
BBFGCJEA_03702,ec_contig_17,19176,572.95,rplB,Large ribosomal subunit protein uL2
BBFGCJEA_03703,ec_contig_17,18249,1479.2,rplW,Large ribosomal subunit protein uL23
BBFGCJEA_03704,ec_contig_17,26420,1070.76,rplD,Large ribosomal subunit protein uL4
BBFGCJEA_03705,ec_contig_17,57063,2224.56,rplC,Large ribosomal subunit protein uL3
BBFGCJEA_03706,ec_contig_17,18016,1418.19,rpsJ,Small ribosomal subunit protein uS10
BBFGCJEA_03707,ec_contig_17,91,5.32136,gspB,Putative general secretion pathway protein B
BBFGCJEA_03708,ec_contig_17,71,1.18624,gspA,Putative general secretion pathway protein A
BBFGCJEA_03709,ec_contig_17,148,4.45453,gspC,Putative type II secretion system protein C
BBFGCJEA_03710,ec_contig_17,194,2.43967,gspD,Putative secretin GspD
BBFGCJEA_03711,ec_contig_17,113,1.87267,gspE,Putative type II secretion system protein E
BBFGCJEA_03712,ec_contig_17,124,2.54424,gspF,Putative type II secretion system protein F
BBFGCJEA_03713,ec_contig_17,39,2.18686,gspG,Type II secretion system core protein G
BBFGCJEA_03714,ec_contig_17,12,0.577886,gspH,Type II secretion system protein H
BBFGCJEA_03717,ec_contig_17,28,1.16953,gspJ,Type II secretion system protein J
BBFGCJEA_03718,ec_contig_17,153,3.8188,gspK,Putative type II secretion system protein K
BBFGCJEA_03719,ec_contig_17,195,4.11446,gspL,Putative type II secretion system protein L
BBFGCJEA_03720,ec_contig_17,62,3.29595,gspM,Putative type II secretion system protein M
BBFGCJEA_03721,ec_contig_17,64,2.31836,gspO,Prepilin leader peptidase/N-methyltransferase
BBFGCJEA_03722,ec_contig_17,6067,312.382,bfr,Bacterioferritin
BBFGCJEA_03723,ec_contig_17,1321,166.379,bfd,Bacterioferritin-associated ferredoxin
BBFGCJEA_03724,ec_contig_17,506,4.613,chiA,putative bifunctional chitinase/lysozyme
BBFGCJEA_03725,ec_contig_17,116545,2415.49,tufA,Elongation factor Tu 1
BBFGCJEA_03726,ec_contig_17,147655,1714.62,fusA1,elongation factor G FusA1
BBFGCJEA_03727,ec_contig_17,36343,1652.94,rpsG,Small ribosomal subunit protein uS7
BBFGCJEA_03728,ec_contig_17,19961,1307.32,rpsL,Small ribosomal subunit protein uS12
BBFGCJEA_03729,ec_contig_17,267,22.7693,tusB,Protein TusB
BBFGCJEA_03730,ec_contig_17,158,10.7792,tusC,Protein TusC
BBFGCJEA_03731,ec_contig_17,337,21.387,tusD,Sulfurtransferase TusD
BBFGCJEA_03732,ec_contig_17,593,20.1441,dauR,Transcriptional regulator DauR
BBFGCJEA_03733,ec_contig_17,3582,108.21,fkpA,FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
BBFGCJEA_03734,ec_contig_17,573,64.2601,slyX,Protein SlyX 
BBFGCJEA_03735,ec_contig_17,11353,471.796,slyD,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BBFGCJEA_03736,ec_contig_17,513,62.6833,,hypothetical protein
BBFGCJEA_03737,ec_contig_17,863,11.7361,kefC_2,Glutathione-regulated potassium-efflux system protein KefC
BBFGCJEA_03738,ec_contig_17,203,9.03208,ywrO,General stress protein 14
BBFGCJEA_03739,ec_contig_17,1169,15.0004,yheS,putative ATP-binding protein YheS
BBFGCJEA_03740,ec_contig_17,424,10.1794,,hypothetical protein
BBFGCJEA_03741,ec_contig_17,227,25.4573,,hypothetical protein
BBFGCJEA_03742,ec_contig_17,625,17.6438,cfxP,Phosphoribulokinase%2C plasmid
BBFGCJEA_03743,ec_contig_17,784,47.5436,yhfA,Protein YhfA
BBFGCJEA_03744,ec_contig_17,8121,315.091,crp,DNA-binding transcriptional dual regulator CRP
BBFGCJEA_03745,ec_contig_17,1738,20.4139,,hypothetical protein
BBFGCJEA_03746,ec_contig_17,8065,162.226,argD,Acetylornithine/succinyldiaminopimelate aminotransferase
BBFGCJEA_03747,ec_contig_17,125,5.44329,pabA,Aminodeoxychorismate synthase component 2
BBFGCJEA_03748,ec_contig_17,99,4.03226,fic,putative protein adenylyltransferase Fic
BBFGCJEA_03749,ec_contig_17,115,16.812,yhfG,putative protein YhfG
BBFGCJEA_03750,ec_contig_17,634,27.1747,ppiA,Peptidyl-prolyl cis-trans isomerase A
BBFGCJEA_03751,ec_contig_17,532,11.0541,tsgA,Protein TsgA
BBFGCJEA_03752,ec_contig_17,162,1.56397,nasD,Nitrite reductase [NAD(P)H]
BBFGCJEA_03753,ec_contig_17,14,1.0515,nirD,Nitrite reductase (NADH) small subunit
BBFGCJEA_03754,ec_contig_17,364,11.0779,nirC,Nitrite transporter NirC
BBFGCJEA_03755,ec_contig_17,839,14.9971,cysG,Siroheme synthase
BBFGCJEA_03756,ec_contig_17,33,4.82431,,hypothetical protein
BBFGCJEA_03757,ec_contig_17,27,0.495608,frlA,putative fructoselysine/psicoselysine transporter FrlA
BBFGCJEA_03758,ec_contig_17,73,1.75258,frlB,Fructoselysine 6-phosphate deglycase
BBFGCJEA_03759,ec_contig_17,58,1.71419,frlC,Fructoselysine 3-epimerase
BBFGCJEA_03760,ec_contig_17,66,2.0623,frlD,Fructoselysine 6-kinase
BBFGCJEA_03761,ec_contig_17,491,16.4741,frlR,putative fructoselysine utilization operon transcriptional repressor
BBFGCJEA_03762,ec_contig_17,59,1.3343,yhfS,putative protein YhfS
BBFGCJEA_03763,ec_contig_17,55,1.0351,,hypothetical protein
BBFGCJEA_03764,ec_contig_17,81,5.61969,,hypothetical protein
BBFGCJEA_03765,ec_contig_17,126,3.52057,php,Phosphotriesterase homology protein
BBFGCJEA_03766,ec_contig_17,18,0.360295,deoB_2,Phosphopentomutase
BBFGCJEA_03767,ec_contig_17,11,0.232098,yhfX,putative protein YhfX
BBFGCJEA_03768,ec_contig_17,75,5.07441,,hypothetical protein
BBFGCJEA_03769,ec_contig_17,600,16.265,,hypothetical protein
BBFGCJEA_03770,ec_contig_17,5720,139.785,trpS,Tryptophan--tRNA ligase
BBFGCJEA_03771,ec_contig_17,1990,64.3935,gph,Phosphoglycolate phosphatase
BBFGCJEA_03772,ec_contig_17,1663,60.2412,rpe_2,Ribulose-phosphate 3-epimerase
BBFGCJEA_03773,ec_contig_17,4074,119.544,dam,DNA adenine methylase
BBFGCJEA_03774,ec_contig_17,4254,81.1801,damX,Cell division protein DamX
BBFGCJEA_03775,ec_contig_17,6049,136.423,aroB,3-dehydroquinate synthase
BBFGCJEA_03776,ec_contig_17,4040,190.082,aroK,Shikimate kinase 1
BBFGCJEA_03777,ec_contig_17,96,1.95018,pilQ,Fimbrial assembly protein PilQ
BBFGCJEA_03778,ec_contig_17,14,0.848992,,hypothetical protein
BBFGCJEA_03779,ec_contig_17,8,0.445535,,hypothetical protein
BBFGCJEA_03780,ec_contig_17,26,1.18253,,hypothetical protein
BBFGCJEA_03781,ec_contig_17,66,2.07817,,hypothetical protein
BBFGCJEA_03782,ec_contig_17,2294,22.0685,mrcA,Penicillin-binding protein 1A
BBFGCJEA_03783,ec_contig_17,4435,194.161,nudE,ADP compounds hydrolase NudE
BBFGCJEA_03784,ec_contig_17,2109,24.2497,yrfF,Putative membrane protein IgaA 
BBFGCJEA_03785,ec_contig_17,693,25.4412,yrfG,GMP/IMP nucleotidase YrfG
BBFGCJEA_03786,ec_contig_17,361,22.0552,hslR,Heat shock protein 15
BBFGCJEA_03787,ec_contig_17,624,17.4352,hslO,33 kDa chaperonin
BBFGCJEA_03788,ec_contig_17,397,5.65239,,hypothetical protein
BBFGCJEA_03789,ec_contig_17,1821,27.5564,pckA,Phosphoenolpyruvate carboxykinase (ATP)
BBFGCJEA_03790,ec_contig_17,1275,23.1443,envZ,two-component system sensor histidine kinase EnvZ
BBFGCJEA_03791,ec_contig_17,1507,51.4057,ompR,DNA-binding dual transcriptional regulator OmpR
BBFGCJEA_03792,ec_contig_17,415,21.3678,greB,Transcription elongation factor GreB
BBFGCJEA_03793,ec_contig_17,3505,37.0729,yhgF,Protein YhgF
BBFGCJEA_03794,ec_contig_17,139,14.9731,feoA,Fe(2+) transport protein A
BBFGCJEA_03795,ec_contig_17,2106,22.2755,feoB,Fe(2+) transporter FeoB
BBFGCJEA_03796,ec_contig_17,362,37.5138,feoC,putative [Fe-S]-dependent transcriptional repressor FeoC
BBFGCJEA_03797,ec_contig_17,169,4.72203,,ISNCY family transposase ISVsa17
BBFGCJEA_03798,ec_contig_17,434,13.825,bioH,Pimeloyl-[acyl-carrier protein] methyl ester esterase
BBFGCJEA_03799,ec_contig_17,415,14.9013,,hypothetical protein
BBFGCJEA_03800,ec_contig_17,1228,52.3609,nfuA,Fe/S biogenesis protein NfuA
BBFGCJEA_03801,ec_contig_17,342,6.3778,gntT,High-affinity gluconate transporter
BBFGCJEA_03802,ec_contig_17,1450,17.0802,malQ,4-alpha-glucanotransferase
BBFGCJEA_03803,ec_contig_17,1502,15.4091,malP_2,Maltodextrin phosphorylase
BBFGCJEA_03804,ec_contig_17,8910,80.8687,malT,HTH-type transcriptional regulator MalT
BBFGCJEA_03805,ec_contig_17,261,6.30304,rtcA,RNA 3'-terminal phosphate cyclase
BBFGCJEA_03806,ec_contig_17,193,3.86317,rtcB,RNA-splicing ligase RtcB
BBFGCJEA_03807,ec_contig_17,289,4.43895,norR_2,Anaerobic nitric oxide reductase transcription regulator NorR
BBFGCJEA_03808,ec_contig_17,1018,32.941,glpR,Glycerol-3-phosphate regulon repressor
BBFGCJEA_03809,ec_contig_17,1205,35.6137,glpG,Rhomboid protease GlpG
BBFGCJEA_03810,ec_contig_17,892,66.9959,glpE,Thiosulfate sulfurtransferase GlpE
BBFGCJEA_03811,ec_contig_17,230,3.75088,glpD,Aerobic glycerol-3-phosphate dehydrogenase
BBFGCJEA_03812,ec_contig_17,64,5.57393,,hypothetical protein
BBFGCJEA_03813,ec_contig_17,5357,53.7454,malP_3,Maltodextrin phosphorylase
BBFGCJEA_03814,ec_contig_17,3184,54.5324,glgA,Glycogen synthase
BBFGCJEA_03815,ec_contig_17,2257,42.7718,glgC,Glucose-1-phosphate adenylyltransferase
BBFGCJEA_03816,ec_contig_17,3749,46.6444,glgX,Glycogen debranching enzyme
BBFGCJEA_03817,ec_contig_17,3449,38.7325,glgB,1%2C4-alpha-glucan branching enzyme GlgB
BBFGCJEA_03818,ec_contig_17,21824,485.508,asd,Aspartate-semialdehyde dehydrogenase
BBFGCJEA_03819,ec_contig_17,184,7.60785,,hypothetical protein
BBFGCJEA_03820,ec_contig_17,186,3.40655,gntU,Low-affinity gluconate transporter
BBFGCJEA_03821,ec_contig_17,100,4.65154,gntK_2,Thermoresistant gluconokinase
BBFGCJEA_03822,ec_contig_17,1147,28.2836,gntR_2,HTH-type transcriptional regulator GntR
BBFGCJEA_03823,ec_contig_17,283,9.98638,yhhW,Quercetin 2%2C3-dioxygenase
BBFGCJEA_03824,ec_contig_17,597,14.1256,yhhX,putative oxidoreductase YhhX
BBFGCJEA_03825,ec_contig_17,140,7.03153,aaaT,L-amino acid N-acetyltransferase AaaT
BBFGCJEA_03826,ec_contig_17,24,0.499952,,hypothetical protein
BBFGCJEA_03827,ec_contig_17,108,6.3609,,hypothetical protein
BBFGCJEA_03828,ec_contig_17,80,7.11888,,IS1 family transposase IS1A
BBFGCJEA_03829,ec_contig_17,181,11.7603,,IS1 family transposase IS1A
BBFGCJEA_03830,ec_contig_17,12,1.88924,,hypothetical protein
BBFGCJEA_03831,ec_contig_17,26,2.24057,,hypothetical protein
BBFGCJEA_03832,ec_contig_17,1104,15.5562,ggt,Glutathione hydrolase proenzyme
BBFGCJEA_03833,ec_contig_17,516,28.737,yhhA,putative protein YhhA
BBFGCJEA_03834,ec_contig_17,476,15.7132,ugpQ,Glycerophosphodiester phosphodiesterase%2C cytoplasmic
BBFGCJEA_03835,ec_contig_17,245,5.61833,ugpC_2,sn-glycerol-3-phosphate import ATP-binding protein UgpC
BBFGCJEA_03836,ec_contig_17,159,4.61591,ugpE,sn-glycerol-3-phosphate transport system permease protein UgpE
BBFGCJEA_03837,ec_contig_17,80,2.21263,ugpA,sn-glycerol-3-phosphate transport system permease protein UgpA
BBFGCJEA_03838,ec_contig_17,374,6.97456,ugpB,sn-glycerol-3-phosphate-binding periplasmic protein UgpB
BBFGCJEA_03839,ec_contig_17,3504,120.53,livF,High-affinity branched-chain amino acid transport ATP-binding protein LivF
